%%%	INSTUTE FOR ATMOSPHERIC AND CLIMATE SCIENCE,LAND-CLIMATE DYNAMICS, ETH ZURICH, SWITZERLAND															
%%%	soil moisture (HS) and soil temperature (Ts) data from the SwissSMEX soil moisture site Payerne (PAY) (www.iac.ethz.ch/url/research/SwissSMEX) for the time period 08.08.2008 - 24.04.2013															
%%%	"contact: heidi.mittelbach@env.ethz.ch; sonia.seneviratne@env.ethz.ch"															
%%%	this file contains hourly mean soil moisture (-) and mean soil temperature (°C)															
%%%																
%%%		date	dd.mm.yy 	hh:mm:ss												
%%%	depths	HS_005  5 cm 		soil moisture												
%%%		HS_010  10 cm		soil moisture												
%%%		HS_030  30 cm		soil moisture												
%%%		HS_050  50 cm		soil moisture												
%%%		Ts_005  5 cm 		soil temperature												
%%%		Ts_010  10 cm		soil temperature												
%%%		Ts_030  30 cm		soil temperature												
%%%		Ts_050  50 cm		soil temperature												
																
dd.mm.yy	hh:mm:ss	HS_005	HS_010	HS_030	HS_050	HS_080	Ts_005	Ts_010	Ts_030	Ts_050							
2008	8	8	0	0	0	0.26472	0.28915	0.28779	0.22936	0.26427	21.1	21.677	22.033	21.453	20.2
2008	8	8	1	0	0	0.2666	0.28961	0.28758	0.22917	0.26571	20.815	21.465	21.973	21.452	20.193
2008	8	8	2	0	0	0.26776	0.28869	0.28738	0.22993	0.26615	20.57	21.252	21.903	21.45	20.188
2008	8	8	3	0	0	0.26718	0.28854	0.28738	0.23128	0.26704	20.425	21.077	21.83	21.433	20.178
2008	8	8	4	0	0	0.26689	0.28884	0.28739	0.23128	0.26727	20.217	20.913	21.747	21.418	20.173
2008	8	8	5	0	0	0.26675	0.29039	0.28678	0.23205	0.26715	19.873	20.73	21.67	21.403	20.165
2008	8	8	6	0	0	0.2666	0.28915	0.28658	0.23147	0.26749	19.56	20.505	21.59	21.372	20.155
2008	8	8	7	0	0	0.26689	0.289	0.28658	0.23224	0.26782	19.408	20.303	21.503	21.35	20.143
2008	8	8	8	0	0	0.26646	0.28915	0.28678	0.23243	0.26793	19.588	20.185	21.408	21.32	20.128
2008	8	8	9	0	0	0.26487	0.289	0.28618	0.23477	0.26793	20.493	20.273	21.312	21.282	20.12
2008	8	8	10	0	0	0.26458	0.28854	0.28538	0.2336	0.26805	21.325	20.635	21.235	21.242	20.107
2008	8	8	11	0	0	0.26358	0.28823	0.28538	0.2336	0.26838	21.41	20.903	21.187	21.213	20.108
2008	8	8	12	0	0	0.26258	0.28732	0.28619	0.23458	0.26838	21.66	21.085	21.16	21.168	20.095
2008	8	8	13	0	0	0.26144	0.28763	0.28579	0.23341	0.26849	21.938	21.265	21.16	21.13	20.075
2008	8	8	14	0	0	0.26101	0.28794	0.28718	0.2338	0.26861	22.197	21.465	21.165	21.097	20.065
2008	8	8	15	0	0	0.25932	0.28809	0.28559	0.234	0.26849	22.232	21.612	21.182	21.058	20.057
2008	8	8	16	0	0	0.25932	0.28748	0.28399	0.234	0.26872	22.307	21.723	21.217	21.033	20.045
2008	8	8	17	0	0	0.25876	0.28687	0.28559	0.23438	0.26849	22.127	21.78	21.243	21.01	20.035
2008	8	8	18	0	0	0.25847	0.28566	0.28519	0.23438	0.26805	21.867	21.727	21.278	20.987	20.022
2008	8	8	19	0	0	0.25861	0.2852	0.2834	0.23536	0.26816	21.545	21.613	21.307	20.973	20.007
2008	8	8	20	0	0	0.25946	0.28612	0.28439	0.23555	0.26827	21.108	21.427	21.325	20.963	19.992
2008	8	8	21	0	0	0.26059	0.28324	0.2836	0.23634	0.26827	20.695	21.193	21.32	20.952	19.975
2008	8	8	22	0	0	0.26087	0.28279	0.283	0.23654	0.26816	20.343	20.95	21.293	20.937	19.96
2008	8	8	23	0	0	0.26101	0.28339	0.28399	0.23575	0.26782	20.078	20.728	21.255	20.93	19.95
2008	8	9	0	0	0	0.26002	0.28264	0.2836	0.23693	0.26782	19.837	20.525	21.203	20.915	19.94
2008	8	9	1	0	0	0.26059	0.28309	0.28379	0.23654	0.26793	19.645	20.345	21.142	20.905	19.913
2008	8	9	2	0	0	0.26003	0.28324	0.28399	0.23752	0.26805	19.448	20.178	21.072	20.888	19.91
2008	8	9	3	0	0	0.2589	0.28369	0.2834	0.23693	0.26782	19.215	20.007	21.002	20.862	19.9
2008	8	9	4	0	0	0.26045	0.28399	0.2832	0.23634	0.26782	18.997	19.835	20.928	20.838	19.888
2008	8	9	5	0	0	0.2596	0.28429	0.28301	0.23753	0.26749	18.677	19.642	20.847	20.815	19.875
2008	8	9	6	0	0	0.25791	0.28429	0.28281	0.23673	0.26782	18.42	19.432	20.767	20.787	19.87
2008	8	9	7	0	0	0.25792	0.28459	0.28281	0.23713	0.26771	18.378	19.257	20.677	20.752	19.858
2008	8	9	8	0	0	0.25666	0.28444	0.28221	0.23772	0.26771	19.003	19.242	20.583	20.717	19.84
2008	8	9	9	0	0	0.25513	0.28399	0.28261	0.23614	0.26782	19.933	19.465	20.488	20.668	19.83
2008	8	9	10	0	0	0.25513	0.28309	0.28222	0.23516	0.26749	21.135	19.908	20.418	20.623	19.812
2008	8	9	11	0	0	0.25457	0.28219	0.28221	0.23713	0.26749	22.278	20.522	20.382	20.58	19.798
2008	8	9	12	0	0	0.25471	0.28385	0.283	0.23635	0.26782	22.982	21.133	20.398	20.548	19.79
2008	8	9	13	0	0	0.25361	0.2843	0.28261	0.23733	0.2676	23.885	21.718	20.458	20.498	19.78
2008	8	9	14	0	0	0.25278	0.28611	0.28163	0.23852	0.26816	24.563	22.335	20.557	20.475	19.762
2008	8	9	15	0	0	0.25101	0.28732	0.28123	0.23872	0.26771	24.96	22.845	20.69	20.442	19.737
2008	8	9	16	0	0	0.24978	0.28793	0.28261	0.23851	0.2676	25.135	23.253	20.845	20.428	19.732
2008	8	9	17	0	0	0.24857	0.28732	0.28182	0.23832	0.26738	24.897	23.472	21.017	20.432	19.715
2008	8	9	18	0	0	0.24897	0.28717	0.28143	0.23852	0.26782	24.462	23.515	21.19	20.433	19.698
2008	8	9	19	0	0	0.24884	0.28657	0.28143	0.23812	0.26782	23.853	23.375	21.347	20.457	19.69
2008	8	9	20	0	0	0.24924	0.28747	0.28281	0.23576	0.26715	23.178	23.095	21.472	20.49	19.675
2008	8	9	21	0	0	0.25169	0.28445	0.28261	0.23577	0.26715	22.508	22.74	21.553	20.522	19.658
2008	8	9	22	0	0	0.25141	0.28596	0.28084	0.23852	0.26727	21.902	22.357	21.6	20.557	19.65
2008	8	9	23	0	0	0.2521	0.28295	0.28143	0.23595	0.26704	21.362	21.973	21.617	20.588	19.638
2008	8	10	0	0	0	0.25265	0.28265	0.28064	0.23516	0.26671	20.83	21.607	21.58	20.623	19.638
2008	8	10	1	0	0	0.25142	0.2828	0.28104	0.23773	0.26649	20.342	21.247	21.535	20.652	19.622
2008	8	10	2	0	0	0.2506	0.28071	0.28104	0.23792	0.26682	19.897	20.905	21.465	20.673	19.62
2008	8	10	3	0	0	0.25128	0.2816	0.27947	0.23971	0.2666	19.485	20.577	21.383	20.68	19.62
2008	8	10	4	0	0	0.25114	0.28012	0.28045	0.23971	0.26649	19.103	20.26	21.283	20.69	19.61
2008	8	10	5	0	0	0.25142	0.28101	0.27947	0.23871	0.26638	18.755	19.97	21.18	20.683	19.603
2008	8	10	6	0	0	0.25033	0.27834	0.27986	0.23891	0.26615	18.507	19.692	21.063	20.678	19.605
2008	8	10	7	0	0	0.24924	0.27834	0.27967	0.23971	0.26593	18.692	19.505	20.942	20.662	19.598
2008	8	10	8	0	0	0.24897	0.27863	0.27967	0.23972	0.26615	19.392	19.525	20.817	20.633	19.593
2008	8	10	9	0	0	0.24776	0.27804	0.27947	0.23693	0.26593	20.38	19.765	20.707	20.608	19.59
2008	8	10	10	0	0	0.24601	0.27672	0.27947	0.23695	0.26582	21.448	20.198	20.622	20.573	19.585
2008	8	10	11	0	0	0.24508	0.27849	0.27889	0.24011	0.26615	22.658	20.775	20.572	20.533	19.583
2008	8	10	12	0	0	0.24349	0.27879	0.2785	0.23851	0.26638	23.8	21.477	20.58	20.495	19.573
2008	8	10	13	0	0	0.2406	0.27997	0.27986	0.24011	0.26626	24.713	22.178	20.633	20.468	19.57
2008	8	10	14	0	0	0.23981	0.28132	0.27811	0.23873	0.26671	25.413	22.833	20.73	20.435	19.568
2008	8	10	15	0	0	0.23839	0.28086	0.2783	0.23871	0.26604	25.797	23.38	20.872	20.413	19.555
2008	8	10	16	0	0	0.23774	0.28249	0.27811	0.23871	0.2666	25.967	23.787	21.04	20.398	19.548
2008	8	10	17	0	0	0.23645	0.2822	0.27869	0.24031	0.26604	25.813	24.038	21.223	20.403	19.55
2008	8	10	18	0	0	0.23568	0.28041	0.27869	0.23931	0.26615	25.388	24.097	21.402	20.418	19.535
2008	8	10	19	0	0	0.23568	0.28026	0.27753	0.23892	0.26571	24.813	23.985	21.563	20.447	19.527
2008	8	10	20	0	0	0.23607	0.27937	0.27772	0.23812	0.2656	24.172	23.735	21.697	20.48	19.525
2008	8	10	21	0	0	0.23774	0.27908	0.2783	0.23635	0.26571	23.465	23.4	21.792	20.518	19.515
2008	8	10	22	0	0	0.23903	0.2779	0.27811	0.23773	0.26538	22.805	23.017	21.848	20.56	19.51
2008	8	10	23	0	0	0.23981	0.27746	0.27753	0.23991	0.26549	22.22	22.628	21.863	20.605	19.507
2008	8	11	0	0	0	0.23968	0.27761	0.27733	0.23714	0.2656	21.722	22.247	21.852	20.647	19.5
2008	8	11	1	0	0	0.23942	0.27658	0.27733	0.23734	0.26571	21.37	21.932	21.812	20.675	19.5
2008	8	11	2	0	0	0.23994	0.27497	0.2783	0.23932	0.26571	21.025	21.642	21.75	20.707	19.5
2008	8	11	3	0	0	0.23981	0.27484	0.27714	0.23812	0.26527	20.743	21.38	21.68	20.723	19.5
2008	8	11	4	0	0	0.238	0.27585	0.27598	0.23813	0.26494	20.405	21.137	21.597	20.737	19.502
2008	8	11	5	0	0	0.2389	0.27615	0.27695	0.23931	0.26482	20.047	20.878	21.512	20.752	19.502
2008	8	11	6	0	0	0.23877	0.27367	0.27675	0.23991	0.26505	19.772	20.622	21.418	20.747	19.5
2008	8	11	7	0	0	0.23852	0.27353	0.27637	0.24031	0.26483	19.895	20.432	21.318	20.735	19.508
2008	8	11	8	0	0	0.23697	0.27381	0.27656	0.23931	0.2646	20.485	20.438	21.215	20.722	19.507
2008	8	11	9	0	0	0.23581	0.27266	0.27617	0.23774	0.26494	21.252	20.637	21.12	20.703	19.5
2008	8	11	10	0	0	0.23568	0.27498	0.27579	0.23991	0.26471	22	20.975	21.05	20.677	19.502
2008	8	11	11	0	0	0.23339	0.27251	0.2756	0.23854	0.26483	22.802	21.39	21.01	20.657	19.5
2008	8	11	12	0	0	0.232	0.27367	0.2756	0.24032	0.26494	23.473	21.86	21.01	20.627	19.507
2008	8	11	13	0	0	0.23124	0.27542	0.27598	0.23812	0.26516	23.542	22.217	21.05	20.605	19.513
2008	8	11	14	0	0	0.231	0.27483	0.2756	0.23794	0.26538	23.307	22.36	21.112	20.585	19.513
2008	8	11	15	0	0	0.23162	0.27556	0.2756	0.24011	0.26405	22.755	22.308	21.182	20.57	19.512
2008	8	11	16	0	0	0.23087	0.27455	0.2754	0.24071	0.26449	22.587	22.155	21.24	20.57	19.51
2008	8	11	17	0	0	0.23112	0.27512	0.27521	0.23813	0.26427	22.77	22.143	21.282	20.565	19.505
2008	8	11	18	0	0	0.231	0.27469	0.2754	0.23832	0.26449	22.698	22.173	21.305	20.568	19.498
2008	8	11	19	0	0	0.23062	0.27585	0.2756	0.24011	0.26438	22.378	22.12	21.335	20.57	19.495
2008	8	11	20	0	0	0.2325	0.27396	0.2756	0.24051	0.26449	21.997	21.962	21.348	20.572	19.502
2008	8	11	21	0	0	0.23326	0.27396	0.27502	0.23832	0.26438	21.655	21.768	21.35	20.582	19.5
2008	8	11	22	0	0	0.2339	0.27324	0.27579	0.23932	0.26416	21.313	21.558	21.345	20.588	19.49
2008	8	11	23	0	0	0.23504	0.27339	0.27521	0.23911	0.26416	21.057	21.352	21.323	20.59	19.493
2008	8	12	0	0	0	0.23568	0.2728	0.27521	0.24031	0.26416	20.853	21.175	21.287	20.59	19.48
2008	8	12	1	0	0	0.23723	0.27035	0.27521	0.23911	0.26405	20.673	21.005	21.24	20.59	19.48
2008	8	12	2	0	0	0.238	0.27122	0.27521	0.23911	0.26394	20.51	20.862	21.185	20.59	19.478
2008	8	12	3	0	0	0.23994	0.27136	0.27444	0.23871	0.26405	20.358	20.727	21.13	20.59	19.48
2008	8	12	4	0	0	0.24112	0.27338	0.27464	0.23932	0.26372	20.217	20.602	21.068	20.572	19.477
2008	8	12	5	0	0	0.2423	0.27222	0.27521	0.23931	0.26394	20.107	20.478	21.008	20.567	19.473
2008	8	12	6	0	0	0.24191	0.27122	0.27426	0.23892	0.26427	20.017	20.385	20.945	20.547	19.473
2008	8	12	7	0	0	0.24296	0.27122	0.27387	0.23892	0.26394	19.97	20.3	20.882	20.525	19.463
2008	8	12	8	0	0	0.24349	0.27078	0.27406	0.23991	0.26416	20.083	20.252	20.822	20.513	19.468
2008	8	12	9	0	0	0.24256	0.26978	0.27444	0.23872	0.26361	20.368	20.283	20.767	20.483	19.468
2008	8	12	10	0	0	0.24178	0.27166	0.27387	0.23832	0.26317	20.962	20.442	20.712	20.458	19.463
2008	8	12	11	0	0	0.24204	0.27252	0.27406	0.23693	0.2635	21.235	20.663	20.673	20.432	19.46
2008	8	12	12	0	0	0.24458	0.27382	0.27368	0.23991	0.26361	21.137	20.775	20.66	20.417	19.46
2008	8	12	13	0	0	0.34315	0.27874	0.27368	0.23951	0.26383	20.718	20.742	20.66	20.388	19.457
2008	8	12	14	0	0	0.42212	0.35848	0.27561	0.24071	0.2635	19.645	20.425	20.66	20.37	19.452
2008	8	12	15	0	0	0.40878	0.3581	0.2966	0.23911	0.26317	19.433	20.077	20.632	20.353	19.448
2008	8	12	16	0	0	0.39438	0.35526	0.30368	0.23932	0.26339	19.477	19.885	20.583	20.33	19.443
2008	8	12	17	0	0	0.40128	0.35809	0.30709	0.24051	0.26317	19.49	19.812	20.52	20.315	19.432
2008	8	12	18	0	0	0.39201	0.35564	0.3073	0.24151	0.26306	19.347	19.72	20.458	20.293	19.428
2008	8	12	19	0	0	0.40219	0.35962	0.30709	0.24252	0.26317	19.175	19.595	20.398	20.273	19.423
2008	8	12	20	0	0	0.41325	0.36152	0.30967	0.24435	0.26317	18.93	19.448	20.335	20.248	19.417
2008	8	12	21	0	0	0.3978	0.36095	0.30967	0.24867	0.26317	18.718	19.28	20.267	20.225	19.4
2008	8	12	22	0	0	0.38779	0.35546	0.30902	0.25432	0.26317	18.54	19.118	20.192	20.19	19.392
2008	8	12	23	0	0	0.3776	0.35003	0.30816	0.25773	0.26328	18.347	18.978	20.115	20.165	19.392
2008	8	13	0	0	0	0.37049	0.34874	0.30709	0.25967	0.26372	18.132	18.818	20.038	20.133	19.382
2008	8	13	1	0	0	0.3641	0.34745	0.30688	0.26293	0.26372	17.923	18.658	19.955	20.097	19.372
2008	8	13	2	0	0	0.359	0.34598	0.3058	0.26403	0.26383	17.647	18.48	19.872	20.063	19.365
2008	8	13	3	0	0	0.35262	0.34525	0.30559	0.26337	0.26383	17.333	18.267	19.79	20.025	19.36
2008	8	13	4	0	0	0.34957	0.34489	0.30644	0.26425	0.26449	17.008	18.038	19.695	19.988	19.35
2008	8	13	5	0	0	0.34824	0.3447	0.30644	0.26403	0.2646	16.705	17.803	19.593	19.945	19.343
2008	8	13	6	0	0	0.34598	0.34416	0.3058	0.26469	0.26483	16.458	17.562	19.488	19.905	19.338
2008	8	13	7	0	0	0.34504	0.34361	0.30623	0.26601	0.26505	16.555	17.4	19.373	19.855	19.315
2008	8	13	8	0	0	0.34132	0.34361	0.30709	0.26447	0.26538	17.193	17.423	19.258	19.805	19.308
2008	8	13	9	0	0	0.34132	0.34252	0.30709	0.26646	0.26604	18.105	17.7	19.15	19.747	19.3
2008	8	13	10	0	0	0.33892	0.34162	0.30623	0.26535	0.26604	18.642	18.067	19.068	19.702	19.29
2008	8	13	11	0	0	0.33635	0.33641	0.30644	0.26469	0.26626	19.235	18.395	19.022	19.643	19.268
2008	8	13	12	0	0	0.33489	0.33499	0.30644	0.25999	0.26638	20.11	18.845	19.01	19.588	19.257
2008	8	13	13	0	0	0.3329	0.33322	0.30666	0.26557	0.26682	20.913	19.378	19.033	19.543	19.238
2008	8	13	14	0	0	0.32948	0.33059	0.30666	0.26338	0.26704	21.567	19.923	19.09	19.493	19.227
2008	8	13	15	0	0	0.32645	0.3313	0.30602	0.26338	0.2676	21.75	20.362	19.183	19.455	19.207
2008	8	13	16	0	0	0.32451	0.33235	0.30687	0.26055	0.26827	21.842	20.633	19.302	19.425	19.18
2008	8	13	17	0	0	0.32381	0.33129	0.30602	0.26207	0.26805	21.715	20.807	19.433	19.405	19.17
2008	8	13	18	0	0	0.32258	0.33323	0.30623	0.26295	0.26849	21.422	20.827	19.565	19.4	19.153
2008	8	13	19	0	0	0.32118	0.3306	0.30623	0.26406	0.26782	20.963	20.738	19.675	19.4	19.137
2008	8	13	20	0	0	0.32205	0.32798	0.30559	0.26469	0.26827	20.452	20.53	19.77	19.41	19.123
2008	8	13	21	0	0	0.31996	0.3273	0.30623	0.26359	0.26861	19.95	20.263	19.832	19.432	19.103
2008	8	13	22	0	0	0.31979	0.32643	0.30644	0.26513	0.2685	19.488	19.973	19.87	19.447	19.082
2008	8	13	23	0	0	0.31979	0.32349	0.30602	0.26646	0.26827	19.005	19.667	19.87	19.46	19.078
2008	8	14	0	0	0	0.31823	0.32315	0.30559	0.26668	0.26849	18.533	19.342	19.85	19.48	19.058
2008	8	14	1	0	0	0.31754	0.32229	0.3058	0.26601	0.26838	18.087	19.022	19.807	19.493	19.052
2008	8	14	2	0	0	0.3184	0.32246	0.30559	0.26712	0.26838	17.653	18.695	19.74	19.507	19.043
2008	8	14	3	0	0	0.31702	0.32246	0.30559	0.26713	0.26849	17.283	18.382	19.657	19.51	19.02
2008	8	14	4	0	0	0.31599	0.32212	0.30516	0.2669	0.26849	16.952	18.092	19.558	19.49	19.013
2008	8	14	5	0	0	0.31582	0.32076	0.30559	0.26712	0.26906	16.65	17.82	19.45	19.483	19
2008	8	14	6	0	0	0.31616	0.32008	0.3058	0.26757	0.26939	16.392	17.567	19.337	19.463	19
2008	8	14	7	0	0	0.31479	0.3211	0.30516	0.2669	0.26917	16.437	17.37	19.215	19.445	18.995
2008	8	14	8	0	0	0.31479	0.32144	0.30452	0.26668	0.26905	16.965	17.357	19.092	19.408	18.99
2008	8	14	9	0	0	0.31343	0.3211	0.30431	0.26646	0.26917	17.793	17.547	18.975	19.37	18.975
2008	8	14	10	0	0	0.31291	0.31941	0.30474	0.26536	0.26928	18.825	17.968	18.887	19.332	18.958
2008	8	14	11	0	0	0.31275	0.31822	0.30452	0.26516	0.26917	19.722	18.51	18.833	19.282	18.95
2008	8	14	12	0	0	0.31173	0.31654	0.30537	0.26625	0.26917	20.588	19.073	18.83	19.245	18.945
2008	8	14	13	0	0	0.30903	0.31739	0.30474	0.26712	0.26962	21.31	19.675	18.877	19.203	18.935
2008	8	14	14	0	0	0.30937	0.31689	0.3041	0.2669	0.2695	21.698	20.173	18.967	19.173	18.923
